CustomerID,Gender,Age,Income,SpendingScore,PurchaseFrequency
CUST2297,Nam,63,29931,45,13.2
CUST2298,Nam,47,65038,2,9.8
CUST2299,Nữ,48,41635,55,7.2
CUST2300,Nam,48,63808,42,14.5
CUST2301,Nam,26,53553,49,7.6
CUST2302,Nam,26,65889,11,5.2
CUST2303,Nữ,46,47385,43,6.4
CUST2304,Nữ,21,60996,17,1.8
CUST2305,Nam,25,95379,96,14.6
CUST2306,Nam,67,66503,89,5.7
CUST2307,Nam,45,56747,87,8.7
CUST2308,Nữ,48,70221,5,14.7
CUST2309,Nữ,31,70924,89,6.3
CUST2310,Nam,24,64349,87,9.8
CUST2311,Nữ,46,51641,36,9.1
CUST2312,Nam,61,43704,6,11.1
CUST2313,Nữ,29,64572,92,1.6
CUST2314,Nam,61,40152,17,13.0
CUST2315,Nam,53,50667,58,14.8
CUST2316,Nam,29,91237,54,3.3
CUST2317,Nam,20,31377,2,12.7
CUST2318,Nam,66,48535,60,6.3
CUST2319,Nam,48,50485,43,10.8
CUST2320,Nữ,49,59515,79,3.5
CUST2321,Nữ,39,75205,83,12.4
CUST2322,Nữ,52,90509,58,2.7
CUST2323,Nam,53,46295,42,11.8
CUST2324,Nữ,47,37668,24,14.8
CUST2325,Nữ,38,76440,5,9.7
CUST2326,Nam,68,62518,95,11.0
CUST2327,Nữ,62,38265,28,11.0
CUST2328,Nam,27,54226,96,15.0
CUST2329,Nam,22,56956,65,14.1
CUST2330,Nam,43,71270,61,8.4
CUST2331,Nữ,68,47929,8,5.7
CUST2332,Nữ,63,67011,81,12.7
CUST2333,Nữ,51,77649,24,11.5
CUST2334,Nữ,57,53148,52,4.6
CUST2335,Nữ,59,74463,57,8.8
CUST2336,Nữ,35,52270,73,6.6
CUST2337,Nam,26,54076,41,2.4
CUST2338,Nam,31,59794,91,2.3
CUST2339,Nam,65,47348,99,6.5
CUST2340,Nữ,61,50009,44,8.4
CUST2341,Nam,53,57621,45,15.0
CUST2342,Nữ,66,59115,72,6.6
CUST2343,Nữ,67,42603,10,9.2
CUST2344,Nữ,18,45724,80,6.5
CUST2345,Nữ,40,68006,63,12.1
CUST2346,Nữ,61,55725,57,8.9
CUST2347,Nam,60,68852,82,5.7
CUST2348,Nữ,39,63936,77,11.0
CUST2349,Nam,42,61889,58,13.3
CUST2350,Nữ,51,28174,84,13.5
CUST2351,Nam,52,65617,40,6.1
CUST2352,Nữ,25,62281,32,8.0
CUST2353,Nam,59,59001,44,1.2
CUST2354,Nữ,47,56643,31,3.7
CUST2355,Nam,57,59209,84,13.2
CUST2356,Nam,31,55038,4,11.3
CUST2357,Nữ,29,26711,26,10.9
CUST2358,Nam,22,74241,78,13.1
CUST2359,Nam,24,66475,44,1.9
CUST2360,Nam,52,61389,4,4.2
CUST2361,Nam,44,41337,24,3.0
CUST2362,Nữ,32,66248,74,12.3
CUST2363,Nữ,50,50186,26,1.5
CUST2364,Nữ,28,54750,39,7.6
CUST2365,Nữ,22,59036,96,6.9
CUST2366,Nữ,69,53606,2,13.9
CUST2367,Nữ,61,58214,48,5.2
CUST2368,Nam,56,67191,46,11.0
CUST2369,Nữ,38,41867,94,13.0
CUST2370,Nữ,34,66238,72,13.7
CUST2371,Nam,52,45932,92,10.6
CUST2372,Nữ,30,74703,2,5.7
CUST2373,Nữ,35,63462,64,10.0
CUST2374,Nữ,24,51499,79,1.5
CUST2375,Nam,29,78847,23,9.2
CUST2376,Nữ,66,58484,13,3.6
CUST2377,Nam,52,46706,28,8.8
CUST2378,Nam,60,41763,85,7.2
CUST2379,Nam,29,78484,61,12.0
CUST2380,Nam,21,69211,26,13.1
CUST2381,Nam,69,50955,26,2.5
CUST2382,Nữ,41,48216,1,7.2
CUST2383,Nữ,55,63731,95,14.5
CUST2384,Nam,61,61071,49,4.4
CUST2385,Nam,49,47301,98,14.3
CUST2386,Nam,52,51322,15,9.7
CUST2387,Nữ,50,77877,91,9.7
CUST2388,Nữ,31,42845,8,1.8
CUST2389,Nữ,63,84772,68,12.7
CUST2390,Nam,45,71863,94,12.0
CUST2391,Nam,62,66680,39,11.5
CUST2392,Nữ,49,60090,53,8.1
CUST2393,Nam,21,67631,31,12.0
CUST2394,Nam,28,35474,41,8.7
CUST2395,Nam,47,47466,36,13.2
CUST2396,Nam,29,34907,29,5.1
CUST2397,Nữ,68,65138,25,9.3
CUST2398,Nam,63,47976,46,4.1
CUST2399,Nữ,22,60776,14,4.2
CUST2400,Nam,34,58786,83,11.2
CUST2401,Nữ,43,40286,49,3.7
CUST2402,Nữ,22,36314,45,1.5
CUST2403,Nữ,26,61153,14,2.2
CUST2404,Nam,43,36473,95,12.0
CUST2405,Nam,38,72529,26,7.4
CUST2406,Nam,69,55548,99,8.0
CUST2407,Nữ,59,65573,94,2.1
CUST2408,Nữ,30,67812,37,14.9
CUST2409,Nam,60,61571,27,1.1
CUST2410,Nữ,35,51682,8,4.3
CUST2411,Nữ,42,24486,94,1.1
CUST2412,Nam,30,81625,85,12.8
CUST2413,Nữ,69,73424,95,8.1
CUST2414,Nam,51,48984,97,2.4
CUST2415,Nam,29,77078,65,8.3
CUST2416,Nữ,59,74781,67,12.8
CUST2417,Nam,69,52765,62,14.0
CUST2418,Nam,62,70799,96,4.8
CUST2419,Nam,24,50462,47,11.0
CUST2420,Nữ,35,78876,82,10.8
CUST2421,Nam,23,49915,78,4.3
CUST2422,Nam,46,62742,12,6.8
CUST2423,Nam,50,66916,88,2.1
CUST2424,Nữ,44,69045,6,3.2
CUST2425,Nữ,49,70152,69,5.2
CUST2426,Nữ,46,48258,79,4.1
CUST2427,Nam,22,38457,62,11.8
CUST2428,Nữ,49,42247,95,14.5
CUST2429,Nam,60,76084,20,2.4
CUST2430,Nữ,45,49481,28,10.8
CUST2431,Nam,43,36184,73,8.0
CUST2432,Nam,54,51185,65,1.1
CUST2433,Nữ,60,32613,46,8.1
CUST2434,Nam,59,74722,47,5.0
CUST2435,Nữ,47,47020,49,6.4
CUST2436,Nam,31,54001,85,9.1
CUST2437,Nữ,21,68103,71,12.1
CUST2438,Nam,24,59630,41,6.2
CUST2439,Nữ,55,59160,76,11.3
CUST2440,Nam,64,45467,48,2.7
CUST2441,Nữ,56,51338,89,14.1
CUST2442,Nam,42,72074,3,9.8
CUST2443,Nam,67,64947,57,10.4
CUST2444,Nữ,69,61773,59,13.6
CUST2445,Nữ,53,76518,93,7.5
CUST2446,Nữ,45,41865,19,14.0
CUST2447,Nữ,67,69392,81,10.4
CUST2448,Nữ,24,77258,81,9.5
CUST2449,Nữ,23,77813,56,14.6
CUST2450,Nữ,30,82164,17,4.4
CUST2451,Nam,69,60591,22,6.2
CUST2452,Nam,69,84155,77,10.0
CUST2453,Nữ,68,39931,51,7.1
CUST2454,Nữ,60,73945,67,14.3
CUST2455,Nam,21,72949,1,9.6
CUST2456,Nam,42,61285,63,12.8
CUST2457,Nam,31,75754,93,12.4
CUST2458,Nữ,37,50292,4,2.0
CUST2459,Nữ,38,64567,37,13.6
CUST2460,Nam,28,56835,82,1.5
CUST2461,Nam,49,67697,83,1.7
CUST2462,Nữ,27,87153,20,2.3
CUST2463,Nam,39,31923,47,4.2
CUST2464,Nữ,27,40225,97,8.0
CUST2465,Nam,42,83246,17,10.2
CUST2466,Nam,40,69685,85,12.7
CUST2467,Nam,59,52075,53,3.8
CUST2468,Nữ,29,82800,49,4.3
CUST2469,Nam,66,72119,92,4.3
CUST2470,Nữ,67,50653,49,8.2
CUST2471,Nam,23,41963,81,12.8
CUST2472,Nữ,61,65487,14,2.5
CUST2473,Nữ,38,37533,85,4.4
CUST2474,Nam,43,45489,24,1.6
CUST2475,Nam,33,52463,26,7.0
CUST2476,Nam,39,61112,25,4.5
CUST2477,Nữ,56,48469,100,12.6
CUST2478,Nữ,46,70737,53,6.6
CUST2479,Nữ,60,84023,17,2.1
CUST2480,Nữ,50,39978,88,11.6
CUST2481,Nam,66,53413,31,10.1
CUST2482,Nữ,20,79354,50,1.2
CUST2483,Nữ,43,57812,5,8.7
CUST2484,Nam,46,41390,19,9.3
CUST2485,Nữ,40,65456,42,3.8
CUST2486,Nữ,22,66907,77,12.7
CUST2487,Nam,18,69169,32,5.4
CUST2488,Nam,51,56490,82,4.2
CUST2489,Nữ,40,48609,2,10.8
CUST2490,Nam,25,51725,95,12.1
CUST2491,Nữ,32,86974,42,9.3
CUST2492,Nữ,45,73582,9,10.9
CUST2493,Nữ,43,75185,15,8.4
CUST2494,Nam,37,56231,88,7.2
CUST2495,Nữ,54,75416,70,10.8
CUST2496,Nam,29,78016,90,12.0
CUST2497,Nam,60,50962,73,10.3
CUST2498,Nữ,26,59932,16,10.1
CUST2499,Nam,26,69185,36,6.5
CUST2500,Nam,46,104486,24,4.8
CUST2501,Nam,28,37252,66,10.8
CUST2502,Nữ,61,93135,9,3.2
CUST2503,Nữ,63,35471,16,4.3
CUST2504,Nam,55,61522,1,11.3
CUST2505,Nữ,39,68354,68,4.7
CUST2506,Nam,45,64830,58,9.9
CUST2507,Nam,34,49784,61,3.8
CUST2508,Nam,38,48402,98,11.8
CUST2509,Nữ,57,84043,64,5.6
CUST2510,Nam,20,68418,31,3.9
CUST2511,Nam,28,42106,23,14.6
CUST2512,Nam,22,65301,57,12.8
CUST2513,Nam,39,71720,98,10.8
CUST2514,Nam,40,41986,88,5.4
CUST2515,Nữ,64,71776,50,6.4
CUST2516,Nam,63,61698,40,10.2
CUST2517,Nam,31,52443,62,4.4
CUST2518,Nữ,34,73728,54,12.8
CUST2519,Nam,30,73225,68,1.1
CUST2520,Nam,36,77612,10,13.6
CUST2521,Nữ,63,58989,52,14.6
CUST2522,Nữ,21,39793,81,1.5
CUST2523,Nam,39,51729,33,13.2
CUST2524,Nữ,35,43857,8,2.7
CUST2525,Nam,54,46006,52,8.8
CUST2526,Nam,31,68452,98,8.1
CUST2527,Nữ,68,50743,51,7.8
CUST2528,Nam,51,54649,44,6.8
CUST2529,Nữ,35,100425,53,14.0
CUST2530,Nam,51,79112,52,7.7
CUST2531,Nam,40,77528,48,1.7
CUST2532,Nam,31,68578,70,2.6
CUST2533,Nam,27,51452,62,9.1
CUST2534,Nam,64,45377,53,3.8
CUST2535,Nữ,21,56500,83,13.2
CUST2536,Nam,64,45227,43,9.5
CUST2537,Nữ,30,77677,58,8.7
CUST2538,Nam,48,66384,27,9.9
CUST2539,Nam,61,84248,44,12.7
CUST2540,Nam,21,62853,46,7.6
CUST2541,Nam,66,66012,83,6.8
CUST2542,Nam,36,110053,6,11.7
CUST2543,Nữ,36,58734,13,5.4
CUST2544,Nam,28,61335,33,13.9
CUST2545,Nam,52,56855,2,4.5
CUST2546,Nữ,27,52619,22,2.1
CUST2547,Nữ,36,54983,99,1.5
CUST2548,Nữ,69,43326,31,10.1
CUST2549,Nữ,36,54088,82,5.7
CUST2550,Nam,52,79346,100,5.7
CUST2551,Nữ,61,101172,61,14.8
CUST2552,Nam,48,91691,81,13.7
CUST2553,Nam,20,76492,72,12.9
CUST2554,Nữ,41,65526,59,11.9
CUST2555,Nam,23,42942,91,3.1
CUST2556,Nữ,52,53606,51,2.5
CUST2557,Nam,40,51210,51,9.1
CUST2558,Nữ,47,47494,54,9.7
CUST2559,Nam,52,79646,16,2.0
CUST2560,Nữ,22,70583,22,12.3
CUST2561,Nữ,68,30764,47,11.0
CUST2562,Nữ,19,72375,1,12.4
CUST2563,Nam,30,29523,33,5.6
CUST2564,Nam,64,61664,48,2.0
CUST2565,Nữ,64,62939,32,13.5
CUST2566,Nữ,55,62764,76,8.9
CUST2567,Nam,30,53379,21,9.9
CUST2568,Nữ,29,58854,7,4.5
CUST2569,Nam,48,54898,44,9.1
CUST2570,Nữ,44,38349,62,1.0
CUST2571,Nữ,34,43878,52,3.5
CUST2572,Nữ,63,56936,34,14.5
CUST2573,Nam,26,49494,58,9.0
CUST2574,Nữ,58,73256,24,2.7
CUST2575,Nam,26,66812,84,4.9
CUST2576,Nam,68,62681,97,4.4
CUST2577,Nữ,37,54480,64,10.3
CUST2578,Nữ,60,29476,38,7.1
CUST2579,Nữ,35,32824,27,3.6
CUST2580,Nữ,61,63244,99,8.3
CUST2581,Nam,21,57186,56,11.3
CUST2582,Nam,57,49550,66,2.6
CUST2583,Nam,66,65280,76,4.7
CUST2584,Nữ,69,73743,15,1.1
CUST2585,Nam,57,68385,82,4.1
CUST2586,Nam,22,81068,35,2.9
CUST2587,Nữ,67,64960,43,2.5
CUST2588,Nam,37,38091,4,4.8
CUST2589,Nam,56,64227,53,6.1
CUST2590,Nam,33,59415,81,11.3
CUST2591,Nam,33,50167,40,3.5
CUST2592,Nữ,42,61284,84,5.1
CUST2593,Nam,52,30838,27,6.8
CUST2594,Nữ,45,41877,40,3.8
CUST2595,Nam,52,54022,14,10.4
CUST2596,Nam,18,35129,26,11.2
CUST2597,Nữ,65,63975,89,10.4
CUST2598,Nam,36,71812,76,12.5
CUST2599,Nữ,20,44526,6,2.1
CUST2600,Nữ,24,71544,22,12.0
CUST2601,Nữ,59,35730,22,8.4
CUST2602,Nữ,58,33212,33,5.7
CUST2603,Nữ,27,48182,54,12.9
CUST2604,Nam,42,51794,29,9.9
CUST2605,Nam,36,70875,15,11.8
CUST2606,Nữ,28,77235,86,2.4
CUST2607,Nam,52,91259,46,8.4
CUST2608,Nữ,19,45689,40,8.9
CUST2609,Nam,39,54934,26,2.4
CUST2610,Nữ,18,69251,42,9.1
CUST2611,Nam,22,74015,35,13.4
CUST2612,Nữ,27,73852,18,13.6
CUST2613,Nam,66,36260,44,12.7
CUST2614,Nữ,36,64101,6,12.4
CUST2615,Nữ,60,58848,55,2.0
CUST2616,Nữ,55,60539,88,5.6
CUST2617,Nữ,57,70315,57,5.3
CUST2618,Nữ,45,49492,71,7.8
CUST2619,Nam,66,31951,73,14.0
CUST2620,Nam,68,52764,87,13.2
CUST2621,Nữ,38,57455,4,9.2
CUST2622,Nữ,31,67826,1,8.5
CUST2623,Nam,39,39412,7,9.1
CUST2624,Nam,30,71563,38,5.9
CUST2625,Nữ,22,48708,16,9.7
CUST2626,Nữ,48,71930,18,10.6
CUST2627,Nữ,62,47297,14,8.3
CUST2628,Nữ,24,68143,95,8.2
CUST2629,Nam,37,60727,93,1.8
CUST2630,Nam,50,53889,64,6.1
CUST2631,Nữ,59,42486,94,13.0
CUST2632,Nam,20,53297,8,13.6
CUST2633,Nam,53,28193,48,3.6
CUST2634,Nữ,60,70519,65,12.6
CUST2635,Nam,18,64374,81,8.0
CUST2636,Nam,56,61564,8,6.7
CUST2637,Nam,66,65411,44,13.6
CUST2638,Nam,21,32702,60,2.3
CUST2639,Nữ,53,44061,28,1.2
CUST2640,Nam,21,62493,10,7.2
CUST2641,Nam,18,42134,91,2.2
CUST2642,Nữ,63,79969,76,5.3
CUST2643,Nữ,44,52418,95,2.1
CUST2644,Nam,28,53785,36,6.8
CUST2645,Nữ,23,43133,58,1.5
CUST2646,Nữ,22,48453,85,5.7
CUST2647,Nữ,58,53247,91,10.1
CUST2648,Nam,62,66806,27,11.3
CUST2649,Nữ,18,52545,34,12.9
CUST2650,Nam,23,34564,10,12.8
CUST2651,Nam,65,43751,79,6.5
CUST2652,Nữ,19,48136,20,9.2
CUST2653,Nữ,42,75390,83,4.8
CUST2654,Nữ,49,40327,14,2.9
CUST2655,Nam,24,35456,82,10.6
CUST2656,Nam,43,62401,74,11.6
CUST2657,Nữ,50,51985,89,9.3
CUST2658,Nữ,32,57954,61,5.1
CUST2659,Nữ,59,57329,4,7.9
CUST2660,Nữ,36,56877,39,5.9
CUST2661,Nam,68,78863,4,11.9
CUST2662,Nam,27,71653,96,9.9
CUST2663,Nữ,46,84156,78,9.1
CUST2664,Nữ,28,39057,20,12.4
CUST2665,Nam,59,58766,32,9.7
CUST2666,Nữ,26,66755,92,3.4
CUST2667,Nam,44,57830,68,5.1
CUST2668,Nữ,19,86820,59,5.6
CUST2669,Nam,19,56446,5,9.0
CUST2670,Nam,40,66712,63,13.4
CUST2671,Nữ,40,85422,65,7.2
CUST2672,Nam,50,83621,24,7.5
CUST2673,Nam,32,80069,11,10.9
CUST2674,Nam,69,66919,25,9.9
CUST2675,Nam,31,51384,43,10.3
CUST2676,Nữ,68,56300,88,11.5
CUST2677,Nữ,42,53978,91,13.4
CUST2678,Nữ,18,50806,44,3.7
CUST2679,Nam,65,54460,57,3.2
CUST2680,Nam,45,32229,62,14.2
CUST2681,Nữ,67,38336,75,10.3
CUST2682,Nữ,53,50030,48,8.1
CUST2683,Nữ,49,58260,20,3.7
CUST2684,Nữ,45,61709,41,11.0
CUST2685,Nữ,29,79627,55,13.6
CUST2686,Nữ,46,69581,55,6.0
CUST2687,Nữ,27,46073,85,8.5
CUST2688,Nam,65,53796,47,12.6
CUST2689,Nữ,52,37126,43,2.6
CUST2690,Nữ,25,32829,7,6.4
CUST2691,Nữ,69,57456,66,6.4
CUST2692,Nam,48,64444,70,4.5
CUST2693,Nữ,46,82154,47,9.4
CUST2694,Nữ,22,62937,6,5.4
CUST2695,Nữ,39,64412,15,1.6
CUST2696,Nữ,43,75514,44,7.6
CUST2697,Nữ,51,76109,85,11.9
CUST2698,Nam,20,72243,63,5.9
CUST2699,Nam,45,75502,6,8.1
CUST2700,Nữ,48,69967,26,8.2
CUST2701,Nam,43,60422,13,6.2
CUST2702,Nữ,33,36676,38,8.6
CUST2703,Nam,37,65811,18,14.2
CUST2704,Nữ,45,43751,25,5.2
CUST2705,Nữ,23,52458,39,5.2
CUST2706,Nam,67,77709,62,3.8
CUST2707,Nữ,64,56024,99,1.6
CUST2708,Nam,20,48550,62,12.2
CUST2709,Nam,61,75337,99,11.8
CUST2710,Nữ,56,60744,58,4.4
CUST2711,Nữ,19,53634,27,5.8
CUST2712,Nam,29,38403,9,5.5
CUST2713,Nam,38,67150,21,14.2
CUST2714,Nữ,34,88895,87,1.4
CUST2715,Nữ,28,59039,24,11.3
CUST2716,Nam,59,76124,90,10.1
CUST2717,Nam,41,46175,57,8.7
CUST2718,Nam,27,60150,48,8.8
CUST2719,Nữ,29,57963,100,5.1
CUST2720,Nam,27,63572,5,12.5
CUST2721,Nam,63,91913,70,10.2
CUST2722,Nam,58,68490,56,1.9
CUST2723,Nữ,41,86841,89,11.0
CUST2724,Nam,68,30511,65,6.4
CUST2725,Nữ,43,66863,2,5.0
CUST2726,Nam,23,70678,19,8.3
CUST2727,Nữ,67,70667,3,11.8
CUST2728,Nữ,20,53397,30,3.4
CUST2729,Nữ,18,65618,18,5.3
CUST2730,Nữ,34,61501,17,3.7
CUST2731,Nam,40,92624,97,3.0
CUST2732,Nam,60,80042,89,11.1
CUST2733,Nữ,40,76650,20,4.4
CUST2734,Nam,38,66721,14,10.6
CUST2735,Nữ,30,47344,90,2.7
CUST2736,Nữ,50,88676,31,5.7
CUST2737,Nữ,64,68041,22,2.3
CUST2738,Nam,38,52529,20,2.3
CUST2739,Nam,47,38870,55,11.3
CUST2740,Nam,57,58286,53,7.0
CUST2741,Nam,20,57250,18,3.8
CUST2742,Nữ,59,63048,32,9.1
CUST2743,Nữ,37,58266,94,10.0
CUST2744,Nam,63,52761,1,10.8
CUST2745,Nam,30,59546,93,14.4
CUST2746,Nam,51,29979,40,7.5
CUST2747,Nam,39,70248,82,13.2
CUST2748,Nữ,21,27173,9,4.8
CUST2749,Nữ,45,61298,31,7.9
CUST2750,Nam,56,80907,3,14.9
CUST2751,Nam,33,41705,1,6.8
CUST2752,Nam,28,49892,22,1.6
CUST2753,Nam,58,48977,83,8.3
CUST2754,Nam,21,65528,26,13.4
CUST2755,Nữ,64,63345,17,11.8
CUST2756,Nữ,24,37008,40,9.1
CUST2757,Nam,18,74322,77,5.1
CUST2758,Nam,37,62241,70,9.8
CUST2759,Nữ,38,54831,85,3.5
CUST2760,Nam,53,64654,78,4.7
CUST2761,Nam,61,56274,39,1.2
CUST2762,Nữ,61,50405,9,3.8
CUST2763,Nam,57,66251,78,12.5
CUST2764,Nữ,31,64397,58,4.3
CUST2765,Nữ,26,80238,45,12.6
CUST2766,Nam,31,67634,99,6.4
CUST2767,Nam,55,44706,74,2.7
CUST2768,Nữ,30,66325,47,2.8
CUST2769,Nam,19,66566,56,12.9
CUST2770,Nam,49,53852,18,10.8
CUST2771,Nữ,34,78598,18,11.8
CUST2772,Nam,54,56532,61,3.5
CUST2773,Nữ,39,77818,94,1.3
CUST2774,Nam,34,67256,64,2.5
CUST2775,Nữ,45,70367,63,3.1
CUST2776,Nữ,21,74981,9,3.6
CUST2777,Nữ,42,84051,9,13.3
CUST2778,Nữ,41,52166,72,2.3
CUST2779,Nam,32,55009,81,9.6
CUST2780,Nữ,53,61599,69,10.4
CUST2781,Nữ,65,53256,100,5.9
CUST2782,Nữ,48,43858,87,13.7
CUST2783,Nam,40,62009,20,7.1
CUST2784,Nam,53,48740,73,2.4
CUST2785,Nam,49,56739,89,8.9
CUST2786,Nam,47,58344,67,2.2
CUST2787,Nữ,19,49505,100,3.1
CUST2788,Nam,27,57271,87,1.6
CUST2789,Nam,59,48930,18,9.5
CUST2790,Nam,67,43530,83,14.1
CUST2791,Nam,36,72442,57,3.2
CUST2792,Nam,44,52636,46,10.9
CUST2793,Nam,66,78818,73,13.4
CUST2794,Nữ,25,90927,21,5.3
CUST2795,Nữ,23,55444,54,12.6
CUST2796,Nam,18,47517,94,11.6
CUST2797,Nữ,64,81865,17,7.8
CUST2798,Nam,38,49049,16,12.6
CUST2799,Nữ,59,37848,31,13.9
CUST2800,Nữ,43,62732,65,10.1
CUST2801,Nam,33,86965,84,1.3
CUST2802,Nam,51,68523,78,3.1
CUST2803,Nữ,62,69440,46,7.5
CUST2804,Nữ,37,61765,10,10.3
CUST2805,Nữ,30,37403,41,13.2
CUST2806,Nam,55,45006,81,6.4
CUST2807,Nam,40,89735,92,4.0
CUST2808,Nam,57,72846,62,11.8
CUST2809,Nam,67,68085,74,10.9
CUST2810,Nam,49,91092,84,7.9
CUST2811,Nữ,33,29841,92,5.8
CUST2812,Nữ,24,91060,33,14.3
CUST2813,Nữ,56,70046,65,11.0
CUST2814,Nữ,36,47078,25,12.8
CUST2815,Nữ,24,92493,18,2.9
CUST2816,Nữ,59,64600,58,10.1
CUST2817,Nam,33,70013,95,10.9
CUST2818,Nam,47,57801,39,6.2
CUST2819,Nam,68,85677,52,13.4
CUST2820,Nữ,34,36325,18,2.7
CUST2821,Nam,38,56523,37,4.9
CUST2822,Nam,67,44470,17,9.3
CUST2823,Nữ,35,73681,30,14.5
CUST2824,Nam,67,76515,59,14.7
CUST2825,Nam,57,74269,45,11.9
CUST2826,Nữ,24,67796,80,4.2
CUST2827,Nữ,31,53366,86,1.2
CUST2828,Nữ,63,46239,49,10.0
CUST2829,Nữ,69,63557,52,3.7
CUST2830,Nữ,48,46352,3,10.2
CUST2831,Nữ,23,47561,20,13.2
CUST2832,Nam,38,31189,58,7.5
CUST2833,Nam,29,62045,8,4.6
CUST2834,Nữ,60,49030,1,7.6
CUST2835,Nữ,37,68739,43,5.5
CUST2836,Nam,24,54256,78,11.7
CUST2837,Nam,42,50961,14,13.1
CUST2838,Nam,51,35925,2,10.8
CUST2839,Nam,59,58717,77,13.8
CUST2840,Nam,44,74284,39,1.5
CUST2841,Nam,43,53586,3,4.1
CUST2842,Nam,34,36151,41,5.9
CUST2843,Nữ,21,64088,89,1.4
CUST2844,Nữ,31,52541,90,13.5
CUST2845,Nam,53,61709,88,1.2
CUST2846,Nữ,57,40106,19,13.9
CUST2847,Nữ,30,69109,14,6.1
CUST2848,Nữ,46,51691,72,1.1
CUST2849,Nam,39,72527,51,2.7
CUST2850,Nữ,33,65417,44,9.8
CUST2851,Nữ,61,64280,49,9.7
CUST2852,Nam,33,57503,21,12.8
CUST2853,Nam,41,58992,31,12.2
CUST2854,Nam,19,49372,61,2.3
CUST2855,Nam,46,74866,19,10.9
CUST2856,Nữ,66,40475,10,1.5
CUST2857,Nam,32,80939,40,13.4
CUST2858,Nam,34,57291,71,11.9
CUST2859,Nữ,65,53801,86,14.4
CUST2860,Nam,19,57465,50,8.8
CUST2861,Nữ,53,96456,20,4.0
CUST2862,Nữ,52,83772,87,13.4
CUST2863,Nam,56,40851,61,6.8
CUST2864,Nam,25,73385,12,14.2
CUST2865,Nữ,43,49069,8,12.4
CUST2866,Nam,50,55053,54,3.6
CUST2867,Nam,47,44488,41,9.2
CUST2868,Nam,52,48841,75,12.7
CUST2869,Nam,66,65765,75,3.4
CUST2870,Nam,66,31623,98,11.8
CUST2871,Nữ,23,91846,75,14.7
CUST2872,Nữ,34,84471,82,11.4
CUST2873,Nam,58,73068,55,5.5
CUST2874,Nữ,31,63175,53,12.6
CUST2875,Nam,27,65097,53,5.8
CUST2876,Nam,35,66072,87,13.9
CUST2877,Nữ,30,73866,18,13.9
CUST2878,Nam,43,82271,18,12.9
CUST2879,Nữ,68,78204,28,12.7
CUST2880,Nữ,36,65013,74,6.1
CUST2881,Nữ,56,95873,82,12.4
CUST2882,Nữ,28,55555,1,3.4
CUST2883,Nam,21,41560,83,7.9
CUST2884,Nữ,50,60558,95,9.2
CUST2885,Nữ,24,38862,27,5.2
CUST2886,Nam,56,66904,78,6.1
CUST2887,Nữ,56,44616,9,5.7
CUST2888,Nữ,26,42278,36,3.3
CUST2889,Nam,38,53600,99,4.8
CUST2890,Nam,31,70040,80,10.7
CUST2891,Nam,62,68692,30,9.5
CUST2892,Nam,60,67849,10,9.4
CUST2893,Nữ,53,70636,33,11.4
CUST2894,Nữ,20,47056,98,1.6
CUST2895,Nữ,37,54440,74,7.2
CUST2896,Nam,32,44677,3,14.9
CUST2897,Nam,30,62598,56,6.2
CUST2898,Nữ,35,49217,45,12.5
CUST2899,Nam,53,58753,19,8.0
CUST2900,Nữ,28,55908,57,7.2
CUST2901,Nam,28,57830,100,12.4
CUST2902,Nữ,69,81012,51,8.3
CUST2903,Nam,65,16331,81,11.7
CUST2904,Nam,56,62693,77,5.7
CUST2905,Nữ,36,91324,34,8.6
CUST2906,Nam,54,32735,20,11.0
CUST2907,Nam,67,37914,91,14.3
CUST2908,Nữ,26,56022,76,14.8
CUST2909,Nam,37,58144,64,12.6
CUST2910,Nam,67,69146,81,5.7
CUST2911,Nam,21,60513,18,12.0
CUST2912,Nam,49,28439,91,12.7
CUST2913,Nữ,69,69381,17,6.6
CUST2914,Nữ,23,47927,17,5.5
CUST2915,Nam,50,69817,90,8.2
CUST2916,Nữ,58,89299,42,3.9
CUST2917,Nữ,35,78518,21,12.1
CUST2918,Nữ,64,56594,99,2.8
CUST2919,Nữ,62,37723,25,5.8
CUST2920,Nữ,53,79857,35,2.9
CUST2921,Nam,22,76442,44,10.7
CUST2922,Nam,64,59689,68,7.8
CUST2923,Nữ,27,42047,16,9.4
CUST2924,Nam,44,59571,94,6.7
CUST2925,Nữ,49,28264,45,7.8
CUST2926,Nữ,48,46922,51,1.5
CUST2927,Nữ,31,66668,34,10.1
CUST2928,Nữ,24,51296,2,10.6
CUST2929,Nữ,63,39771,63,3.8
CUST2930,Nữ,48,54511,44,14.7
CUST2931,Nữ,41,55983,69,13.6
CUST2932,Nữ,68,54923,71,12.7
CUST2933,Nữ,26,67059,58,10.4
CUST2934,Nữ,60,61362,73,5.4
CUST2935,Nữ,31,61221,16,5.7
CUST2936,Nữ,18,59493,23,7.8
CUST2937,Nữ,25,27430,59,8.7
CUST2938,Nữ,45,78627,41,11.7
CUST2939,Nam,43,66983,87,11.8
CUST2940,Nam,66,72648,31,12.2
CUST2941,Nữ,21,31524,61,12.9
CUST2942,Nữ,31,47341,16,1.5
CUST2943,Nam,65,61608,43,4.8
CUST2944,Nam,63,68440,28,13.1
CUST2945,Nữ,41,51012,59,3.8
